Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A000321,L000321,C000321,2022-09-15,2023-10-22,Personal,Agent,8359,Approved,None
A000322,L000322,C000322,2021-03-09,2021-10-14,Business,Agent,3076,Approved,None
A000323,L000323,C000323,2021-01-13,2021-02-02,Education,Agent,3190,Approved,None
A000324,L000324,C000324,2020-01-04,2022-02-18,Vehicle,Branch,3971,Approved,None
A000325,L000325,C000325,2023-10-24,2024-12-24,Personal,Branch,2979,Approved,None
A000326,L000326,C000326,2021-06-14,2021-03-10,Personal,Branch,9832,Approved,None
A000327,L000327,C000327,2024-01-01,2023-05-30,Vehicle,Online,8163,Approved,None
A000328,L000328,C000328,2021-05-30,2020-09-08,Business,Agent,2268,Approved,None
A000329,L000329,C000329,2023-10-07,2021-11-25,Vehicle,Branch,1421,Approved,None
A000330,L000330,C000330,2024-10-23,2023-07-06,Personal,Online,8358,Approved,None
A000331,L000331,C000331,2019-09-28,2024-05-18,Personal,Online,2633,Approved,None
A000332,L000332,C000332,2022-12-03,2020-10-28,Personal,Agent,1551,Approved,None
A000333,L000333,C000333,2021-01-15,2023-09-29,Vehicle,Online,1502,Approved,None
A000334,L000334,C000334,2024-10-05,2023-07-07,Business,Branch,1971,Approved,None
A000335,L000335,C000335,2019-06-22,2021-06-27,Vehicle,Agent,2343,Approved,None
A000336,L000336,C000336,2020-01-18,2022-02-12,Personal,Branch,754,Approved,None
A000337,L000337,C000337,2023-12-12,2021-03-20,Vehicle,Branch,8615,Approved,None
A000338,L000338,C000338,2023-08-01,2024-06-10,Vehicle,Agent,9187,Approved,None
A000339,L000339,C000339,2019-07-18,2024-09-11,Vehicle,Branch,6941,Approved,None
A000340,L000340,C000340,2021-07-31,2024-03-12,Business,Agent,6469,Approved,None
A000341,L000341,C000341,2019-10-30,2020-11-28,Home Renovation,Agent,9097,Approved,None
A000342,L000342,C000342,2023-01-14,2021-08-20,Education,Agent,6086,Approved,None
A000343,L000343,C000343,2023-02-28,2021-02-17,Personal,Agent,2376,Approved,None
A000344,L000344,C000344,2023-11-06,2020-02-04,Vehicle,Agent,3773,Approved,None
A000345,L000345,C000345,2023-07-26,2020-03-05,Vehicle,Agent,2251,Approved,None
A000346,L000346,C000346,2020-05-20,2021-02-25,Business,Agent,6607,Approved,None
A000347,L000347,C000347,2019-08-14,2020-09-17,Education,Branch,2812,Approved,None
A000348,L000348,C000348,2021-03-29,2020-08-24,Vehicle,Agent,4813,Approved,None
A000349,L000349,C000349,2022-09-09,2022-08-22,Personal,Branch,8847,Approved,None
A000350,L000350,C000350,2022-03-07,2021-08-25,Vehicle,Online,7342,Approved,None
A000351,L000351,C000351,2020-07-07,2022-10-01,Business,Branch,1016,Approved,None
A000352,L000352,C000352,2020-08-19,2024-11-12,Vehicle,Online,7603,Approved,None
A000353,L000353,C000353,2021-02-12,2024-08-01,Education,Agent,8453,Approved,None
A000354,L000354,C000354,2021-07-08,2023-04-15,Education,Agent,2583,Approved,None
A000355,L000355,C000355,2019-02-24,2020-06-23,Education,Branch,1696,Approved,None
A000356,L000356,C000356,2023-12-03,2023-03-11,Personal,Branch,7255,Approved,None
A000357,L000357,C000357,2024-05-06,2020-03-31,Personal,Agent,9609,Approved,None
A000358,L000358,C000358,2024-03-30,2022-06-20,Vehicle,Online,4784,Approved,None
A000359,L000359,C000359,2021-07-13,2024-11-12,Business,Agent,8526,Approved,None
A000360,L000360,C000360,2019-07-19,2023-12-14,Vehicle,Agent,7751,Approved,None
A000361,L000361,C000361,2020-02-22,2024-08-25,Business,Agent,8558,Approved,None
A000362,L000362,C000362,2022-04-01,2021-12-02,Personal,Branch,4704,Approved,None
A000363,L000363,C000363,2022-10-11,2022-01-09,Personal,Branch,507,Approved,None
A000364,L000364,C000364,2019-05-31,2024-11-13,Personal,Branch,4939,Approved,None
A000365,L000365,C000365,2023-02-10,2024-07-08,Personal,Online,4216,Approved,None
A000366,L000366,C000366,2024-06-05,2021-05-31,Vehicle,Online,4107,Approved,None
A000367,L000367,C000367,2024-02-16,2023-10-07,Home Renovation,Branch,3474,Approved,None
A000368,L000368,C000368,2022-08-13,2022-01-22,Business,Agent,7104,Approved,None
A000369,L000369,C000369,2020-02-09,2021-01-14,Home Renovation,Branch,845,Approved,None
A000370,L000370,C000370,2020-07-12,2023-11-12,Education,Agent,9857,Approved,None
A000371,L000371,C000371,2019-05-01,2024-02-03,Home Renovation,Online,5804,Approved,None
A000372,L000372,C000372,2021-09-27,2023-11-21,Business,Online,7138,Approved,None
A000373,L000373,C000373,2024-07-12,2020-08-24,Business,Branch,9104,Approved,None
A000374,L000374,C000374,2024-03-17,2024-11-23,Vehicle,Online,2255,Approved,None
A000375,L000375,C000375,2021-04-16,2021-10-23,Home Renovation,Online,5574,Approved,None
A000376,L000376,C000376,2019-05-23,2023-09-27,Personal,Agent,3637,Approved,None
A000377,L000377,C000377,2020-08-09,2022-09-19,Education,Branch,1342,Approved,None
A000378,L000378,C000378,2020-09-14,2020-08-01,Home Renovation,Branch,8706,Approved,None
A000379,L000379,C000379,2023-01-05,2024-10-29,Education,Online,6260,Approved,None
A000380,L000380,C000380,2020-07-29,2020-01-20,Education,Branch,2596,Approved,None
A000381,L000381,C000381,2019-06-25,2024-05-19,Vehicle,Agent,811,Approved,None
A000382,L000382,C000382,2021-09-04,2022-04-30,Business,Agent,9155,Approved,None
A000383,L000383,C000383,2023-06-19,2023-02-04,Vehicle,Agent,8590,Approved,None
A000384,L000384,C000384,2022-12-23,2022-06-27,Vehicle,Agent,7889,Approved,None
A000385,L000385,C000385,2022-04-13,2022-03-13,Business,Online,6510,Approved,None
A000386,L000386,C000386,2024-03-21,2022-09-22,Business,Branch,7178,Approved,None
A000387,L000387,C000387,2021-05-13,2022-10-23,Personal,Online,4843,Approved,None
A000388,L000388,C000388,2024-11-21,2022-07-14,Personal,Branch,8456,Approved,None
A000389,L000389,C000389,2019-12-14,2020-12-22,Business,Branch,6469,Approved,None
A000390,L000390,C000390,2020-05-08,2024-11-24,Home Renovation,Online,6859,Approved,None
A000391,L000391,C000391,2021-12-16,2021-02-14,Business,Branch,8857,Approved,None
A000392,L000392,C000392,2023-07-28,2024-10-30,Personal,Agent,8514,Approved,None
A000393,L000393,C000393,2023-02-09,2021-06-23,Business,Online,7377,Approved,None
A000394,L000394,C000394,2022-12-05,2021-11-21,Education,Agent,2915,Approved,None
A000395,L000395,C000395,2019-02-24,2023-02-09,Home Renovation,Agent,2624,Approved,None
A000396,L000396,C000396,2021-03-11,2020-02-08,Home Renovation,Branch,5766,Approved,None
A000397,L000397,C000397,2024-04-06,2020-04-29,Home Renovation,Agent,2800,Approved,None
A000398,L000398,C000398,2020-05-11,2020-03-11,Education,Online,8412,Approved,None
A000399,L000399,C000399,2023-11-29,2021-01-03,Education,Branch,5932,Approved,None
A000400,L000400,C000400,2019-03-26,2024-11-15,Business,Online,8150,Approved,None
A000401,L000401,C000401,2024-02-14,2024-11-28,Education,Agent,6766,Approved,None
A000402,L000402,C000402,2021-01-21,2024-10-15,Business,Agent,7912,Approved,None
A000403,L000403,C000403,2020-02-06,2023-01-23,Vehicle,Online,4672,Approved,None
A000404,L000404,C000404,2023-01-07,2022-02-20,Business,Agent,6968,Approved,None
A000405,L000405,C000405,2023-04-21,2024-04-11,Vehicle,Branch,1404,Approved,None
A000406,L000406,C000406,2022-04-25,2020-12-02,Education,Online,1929,Approved,None
A000407,L000407,C000407,2024-10-29,2021-06-05,Vehicle,Agent,9839,Approved,None
A000408,L000408,C000408,2019-01-26,2023-08-10,Education,Agent,4263,Approved,None
A000409,L000409,C000409,2024-09-21,2024-04-14,Personal,Branch,6473,Approved,None
A000410,L000410,C000410,2019-11-21,2020-09-08,Home Renovation,Agent,8554,Approved,None
A000411,L000411,C000411,2024-10-14,2022-10-09,Business,Agent,9121,Approved,None
A000412,L000412,C000412,2024-02-02,2023-06-10,Vehicle,Online,2027,Approved,None
A000413,L000413,C000413,2022-08-14,2022-11-17,Vehicle,Branch,6679,Approved,None
A000414,L000414,C000414,2022-08-13,2024-04-23,Business,Branch,9658,Approved,None
A000415,L000415,C000415,2024-04-19,2022-09-09,Education,Agent,6366,Approved,None
A000416,L000416,C000416,2024-01-18,2022-08-27,Personal,Online,4723,Approved,None
A000417,L000417,C000417,2019-09-16,2024-10-25,Education,Branch,4321,Approved,None
A000418,L000418,C000418,2020-12-12,2022-09-07,Home Renovation,Online,3595,Approved,None
A000419,L000419,C000419,2021-11-29,2021-12-17,Education,Agent,2504,Approved,None
A000420,L000420,C000420,2022-09-12,2020-07-12,Education,Online,8023,Approved,None
A000421,L000421,C000421,2019-06-24,2023-12-16,Home Renovation,Agent,9097,Approved,None
A000422,L000422,C000422,2019-10-14,2020-03-22,Business,Branch,2113,Approved,None
A000423,L000423,C000423,2021-08-28,2024-08-11,Business,Branch,7397,Approved,None
A000424,L000424,C000424,2022-08-07,2021-07-16,Business,Online,1339,Approved,None
A000425,L000425,C000425,2024-08-19,2023-12-28,Home Renovation,Agent,4634,Approved,None
A000426,L000426,C000426,2024-11-12,2020-07-06,Personal,Agent,5689,Approved,None
A000427,L000427,C000427,2021-04-26,2023-02-12,Business,Online,8403,Approved,None
A000428,L000428,C000428,2021-08-23,2022-05-13,Education,Online,6600,Approved,None
A000429,L000429,C000429,2023-06-11,2023-06-03,Vehicle,Agent,7224,Approved,None
A000430,L000430,C000430,2019-01-17,2020-08-04,Business,Branch,9522,Approved,None
A000431,L000431,C000431,2024-04-18,2021-06-18,Vehicle,Branch,7842,Approved,None
A000432,L000432,C000432,2021-06-17,2023-08-04,Home Renovation,Branch,8478,Approved,None
A000433,L000433,C000433,2021-06-05,2023-01-20,Education,Agent,9200,Approved,None
A000434,L000434,C000434,2019-11-14,2022-04-02,Education,Branch,4345,Approved,None
A000435,L000435,C000435,2021-03-18,2021-01-19,Home Renovation,Agent,7789,Approved,None
A000436,L000436,C000436,2020-05-31,2023-04-17,Business,Agent,959,Approved,None
A000437,L000437,C000437,2021-07-13,2024-04-10,Personal,Branch,2355,Approved,None
A000438,L000438,C000438,2019-10-21,2022-05-21,Vehicle,Branch,9240,Approved,None
A000439,L000439,C000439,2022-04-12,2024-03-29,Business,Agent,9632,Approved,None
A000440,L000440,C000440,2020-10-14,2022-05-11,Education,Branch,3604,Approved,None
A000441,L000441,C000441,2024-01-14,2021-12-04,Personal,Agent,4091,Approved,None
A000442,L000442,C000442,2019-06-14,2020-02-21,Vehicle,Branch,7545,Approved,None
A000443,L000443,C000443,2024-04-09,2020-11-03,Education,Online,8911,Approved,None
A000444,L000444,C000444,2021-09-25,2020-03-27,Home Renovation,Agent,867,Approved,None
A000445,L000445,C000445,2023-11-12,2022-06-11,Education,Agent,4667,Approved,None
A000446,L000446,C000446,2021-09-06,2023-02-07,Business,Agent,3306,Approved,None
A000447,L000447,C000447,2024-08-06,2022-08-11,Vehicle,Online,4119,Approved,None
A000448,L000448,C000448,2019-09-11,2020-04-25,Education,Branch,3378,Approved,None
A000449,L000449,C000449,2024-04-17,2020-08-09,Personal,Online,1958,Approved,None
A000450,L000450,C000450,2022-12-18,2023-01-19,Home Renovation,Branch,5326,Approved,None
A000451,L000451,C000451,2020-10-31,2024-11-06,Vehicle,Branch,8540,Approved,None
A000452,L000452,C000452,2020-09-28,2020-06-08,Education,Online,4325,Approved,None
A000453,L000453,C000453,2022-11-08,2023-03-13,Home Renovation,Branch,956,Approved,None
A000454,L000454,C000454,2020-10-22,2022-05-09,Business,Online,8446,Approved,None
A000455,L000455,C000455,2023-02-13,2023-08-17,Vehicle,Online,2704,Approved,None
A000456,L000456,C000456,2023-08-13,2022-07-23,Personal,Agent,2204,Approved,None
A000457,L000457,C000457,2023-02-08,2022-07-18,Vehicle,Branch,2403,Approved,None
A000458,L000458,C000458,2021-09-07,2020-12-18,Education,Branch,778,Approved,None
A000459,L000459,C000459,2022-04-19,2023-09-07,Education,Online,5511,Approved,None
A000460,L000460,C000460,2019-04-17,2023-09-30,Vehicle,Online,2714,Approved,None
A000461,L000461,C000461,2020-05-29,2023-02-10,Home Renovation,Branch,2295,Approved,None
A000462,L000462,C000462,2024-09-30,2020-05-28,Business,Branch,5145,Approved,None
A000463,L000463,C000463,2020-05-25,2020-04-20,Education,Online,5981,Approved,None
A000464,L000464,C000464,2019-02-01,2022-07-29,Home Renovation,Agent,4646,Approved,None
A000465,L000465,C000465,2023-07-15,2023-05-26,Education,Online,1087,Approved,None
A000466,L000466,C000466,2021-11-21,2023-01-15,Personal,Branch,6957,Approved,None
A000467,L000467,C000467,2020-09-28,2024-12-04,Vehicle,Branch,8397,Approved,None
A000468,L000468,C000468,2022-12-31,2023-12-13,Education,Branch,5485,Approved,None
A000469,L000469,C000469,2023-08-16,2021-01-30,Education,Branch,4399,Approved,None
A000470,L000470,C000470,2023-09-29,2022-06-09,Education,Agent,5167,Approved,None
A000471,L000471,C000471,2023-08-08,2021-12-15,Education,Agent,4312,Approved,None
A000472,L000472,C000472,2023-11-21,2024-09-13,Education,Online,526,Approved,None
A000473,L000473,C000473,2022-03-09,2020-02-11,Personal,Agent,8327,Approved,None
A000474,L000474,C000474,2019-12-16,2022-04-18,Vehicle,Branch,3809,Approved,None
A000475,L000475,C000475,2024-10-16,2022-03-04,Education,Agent,6446,Approved,None
A000476,L000476,C000476,2023-09-16,2022-10-03,Home Renovation,Online,5160,Approved,None
A000477,L000477,C000477,2020-10-12,2021-08-01,Business,Branch,9832,Approved,None
A000478,L000478,C000478,2019-12-29,2022-12-31,Business,Agent,2550,Approved,None
A000479,L000479,C000479,2023-02-09,2023-06-28,Business,Online,7249,Approved,None
A000480,L000480,C000480,2022-10-15,2023-07-29,Vehicle,Agent,888,Approved,None
A000481,L000481,C000481,2019-09-11,2020-07-07,Home Renovation,Branch,3615,Approved,None
A000482,L000482,C000482,2021-01-28,2022-01-17,Education,Online,4126,Approved,None
A000483,L000483,C000483,2020-09-15,2024-07-22,Home Renovation,Branch,3081,Approved,None
A000484,L000484,C000484,2024-11-16,2024-09-28,Vehicle,Agent,625,Approved,None
A000485,L000485,C000485,2023-02-10,2022-04-21,Home Renovation,Online,3489,Approved,None
A000486,L000486,C000486,2019-05-16,2021-08-03,Education,Agent,1571,Approved,None
A000487,L000487,C000487,2024-10-16,2021-12-13,Personal,Agent,4256,Approved,None
A000488,L000488,C000488,2021-04-28,2020-01-09,Personal,Branch,7525,Approved,None
A000489,L000489,C000489,2022-09-07,2022-04-22,Business,Agent,7160,Approved,None
A000490,L000490,C000490,2024-08-19,2021-06-26,Personal,Branch,8914,Approved,None
A000491,L000491,C000491,2020-05-07,2020-06-15,Personal,Online,3810,Approved,None
A000492,L000492,C000492,2019-09-14,2023-11-26,Vehicle,Agent,2655,Approved,None
A000493,L000493,C000493,2023-08-01,2020-11-05,Home Renovation,Online,4800,Approved,None
A000494,L000494,C000494,2021-07-03,2022-10-07,Education,Branch,5355,Approved,None
A000495,L000495,C000495,2023-10-03,2021-08-11,Education,Online,3310,Approved,None
A000496,L000496,C000496,2024-05-26,2022-04-13,Personal,Agent,6132,Approved,None
A000497,L000497,C000497,2024-10-10,2021-10-28,Vehicle,Agent,5220,Approved,None
A000498,L000498,C000498,2023-08-07,2022-07-26,Vehicle,Agent,8117,Approved,None
A000499,L000499,C000499,2023-08-21,2022-12-09,Personal,Branch,9533,Approved,None
A000500,L000500,C000500,2024-07-18,2020-07-21,Vehicle,Branch,4645,Approved,None
A000501,L000501,C000501,2020-02-12,2023-07-31,Home Renovation,Online,9662,Approved,None
A000502,L000502,C000502,2019-12-30,2020-06-05,Vehicle,Online,5525,Approved,None
A000503,L000503,C000503,2024-08-22,2024-09-04,Business,Branch,6153,Approved,None
A000504,L000504,C000504,2021-07-21,2020-04-20,Home Renovation,Branch,7144,Approved,None
A000505,L000505,C000505,2020-05-01,2022-01-25,Business,Branch,8011,Approved,None
A000506,L000506,C000506,2021-03-04,2022-06-01,Business,Branch,3120,Approved,None
A000507,L000507,C000507,2022-05-22,2020-04-29,Education,Branch,4661,Approved,None
A000508,L000508,C000508,2019-12-04,2023-03-08,Business,Agent,9584,Approved,None
A000509,L000509,C000509,2022-04-26,2023-07-20,Business,Online,5646,Approved,None
A000510,L000510,C000510,2019-11-03,2020-12-29,Home Renovation,Online,4283,Approved,None
A000511,L000511,C000511,2021-02-26,2021-02-01,Education,Agent,9544,Approved,None
A000512,L000512,C000512,2020-04-29,2022-07-22,Home Renovation,Agent,7928,Approved,None
A000513,L000513,C000513,2024-08-07,2024-05-24,Business,Branch,9263,Approved,None
A000514,L000514,C000514,2024-12-22,2022-06-17,Personal,Online,8147,Approved,None
A000515,L000515,C000515,2024-05-08,2021-01-31,Business,Online,3381,Approved,None
A000516,L000516,C000516,2024-03-23,2022-03-22,Home Renovation,Agent,2092,Approved,None
A000517,L000517,C000517,2021-02-21,2022-10-26,Business,Branch,7431,Approved,None
A000518,L000518,C000518,2021-03-19,2022-12-13,Vehicle,Agent,3256,Approved,None
A000519,L000519,C000519,2022-07-20,2024-05-10,Business,Branch,1589,Approved,None
A000520,L000520,C000520,2021-06-18,2021-01-19,Home Renovation,Branch,3743,Approved,None
A000521,L000521,C000521,2022-12-07,2024-03-05,Home Renovation,Agent,5398,Approved,None
A000522,L000522,C000522,2020-01-11,2023-05-18,Home Renovation,Online,7952,Approved,None
A000523,L000523,C000523,2024-10-20,2024-10-07,Personal,Agent,5536,Approved,None
A000524,L000524,C000524,2021-11-04,2022-08-04,Vehicle,Agent,5700,Approved,None
A000525,L000525,C000525,2019-09-19,2024-07-10,Personal,Online,5439,Approved,None
A000526,L000526,C000526,2024-09-06,2022-10-30,Home Renovation,Branch,6374,Approved,None
A000527,L000527,C000527,2023-05-13,2024-09-02,Home Renovation,Branch,8431,Approved,None
A000528,L000528,C000528,2024-04-14,2024-07-03,Business,Agent,3586,Approved,None
A000529,L000529,C000529,2019-11-10,2021-09-16,Business,Online,3054,Approved,None
A000530,L000530,C000530,2019-03-09,2022-08-15,Home Renovation,Agent,7855,Approved,None
A000531,L000531,C000531,2022-11-29,2022-05-04,Education,Branch,2230,Approved,None
A000532,L000532,C000532,2019-03-28,2023-10-10,Personal,Online,4869,Approved,None
A000533,L000533,C000533,2022-09-29,2024-11-28,Personal,Online,6697,Approved,None
A000534,L000534,C000534,2023-10-10,2023-02-28,Personal,Online,6600,Approved,None
A000535,L000535,C000535,2022-01-01,2022-11-03,Home Renovation,Online,8044,Approved,None
A000536,L000536,C000536,2023-02-12,2024-05-23,Vehicle,Agent,5101,Approved,None
A000537,L000537,C000537,2020-01-09,2022-03-23,Home Renovation,Branch,3921,Approved,None
A000538,L000538,C000538,2022-09-27,2022-06-16,Home Renovation,Branch,3690,Approved,None
A000539,L000539,C000539,2020-07-03,2024-07-19,Personal,Branch,9585,Approved,None
A000540,L000540,C000540,2022-10-28,2022-09-27,Business,Branch,8151,Approved,None
A000541,L000541,C000541,2022-03-18,2022-04-10,Personal,Agent,3905,Approved,None
A000542,L000542,C000542,2019-11-24,2022-07-09,Business,Branch,5360,Approved,None
A000543,L000543,C000543,2019-05-08,2022-12-10,Home Renovation,Online,9677,Approved,None
A000544,L000544,C000544,2023-06-27,2024-09-16,Personal,Agent,9432,Approved,None
A000545,L000545,C000545,2023-02-09,2024-06-04,Business,Online,2988,Approved,None
A000546,L000546,C000546,2023-03-08,2021-05-12,Education,Agent,1964,Approved,None
A000547,L000547,C000547,2020-03-28,2021-05-28,Home Renovation,Branch,3594,Approved,None
A000548,L000548,C000548,2022-02-21,2020-11-29,Home Renovation,Branch,7900,Approved,None
